"id";"created";"status";"data";"owner_id"
1452;"2018-02-14 22:32:56.067455";1;"{""choice_id"": 9, ""compared_id"": [12], ""choice_slogan"": ""How is your brain wired?"", ""compared_slogan"": [""Support research on the way we think!""]}";64
1453;"2018-02-14 22:32:57.892449";1;"{""choice_id"": 9, ""compared_id"": [10], ""choice_slogan"": ""How is your brain wired?"", ""compared_slogan"": [""How do people think differently?""]}";64
1454;"2018-02-14 22:33:00.830003";1;"{""choice_id"": 8, ""compared_id"": [10], ""choice_slogan"": ""Are you more like a scientist or a buddha?"", ""compared_slogan"": [""How do people think differently?""]}";64
1455;"2018-02-14 22:33:02.547981";1;"{""choice_id"": 8, ""compared_id"": [7], ""choice_slogan"": ""Are you more like a scientist or a buddha?"", ""compared_slogan"": [""Do you think like others?""]}";64
1456;"2018-02-14 22:33:04.382564";1;"{""choice_id"": 11, ""compared_id"": [9], ""choice_slogan"": ""Compare your thinking style!"", ""compared_slogan"": [""How is your brain wired?""]}";64
1457;"2018-02-14 22:33:08.120925";1;"{""choice_id"": 7, ""compared_id"": [10], ""choice_slogan"": ""Do you think like others?"", ""compared_slogan"": [""How do people think differently?""]}";64
1458;"2018-02-14 22:33:11.216991";1;"{""choice_id"": 12, ""compared_id"": [8], ""choice_slogan"": ""Support research on the way we think!"", ""compared_slogan"": [""Are you more like a scientist or a buddha?""]}";64
1459;"2018-02-14 22:33:13.071085";1;"{""choice_id"": 7, ""compared_id"": [9], ""choice_slogan"": ""Do you think like others?"", ""compared_slogan"": [""How is your brain wired?""]}";64
1460;"2018-02-14 22:33:14.741796";1;"{""choice_id"": 12, ""compared_id"": [10], ""choice_slogan"": ""Support research on the way we think!"", ""compared_slogan"": [""How do people think differently?""]}";64
1461;"2018-02-14 22:33:16.775929";1;"{""choice_id"": 11, ""compared_id"": [8], ""choice_slogan"": ""Compare your thinking style!"", ""compared_slogan"": [""Are you more like a scientist or a buddha?""]}";64
1462;"2018-02-14 22:33:19.078023";1;"{""choice_id"": 12, ""compared_id"": [11], ""choice_slogan"": ""Support research on the way we think!"", ""compared_slogan"": [""Compare your thinking style!""]}";64
1463;"2018-02-14 22:33:20.961866";1;"{""choice_id"": 11, ""compared_id"": [10], ""choice_slogan"": ""Compare your thinking style!"", ""compared_slogan"": [""How do people think differently?""]}";64
1464;"2018-02-14 22:33:45.578466";1;"{""cheated"": ""False"", ""comments"": """", ""difficulties"": ""False"", ""newStudyAndSlogan"": """"}";64
1465;"2018-02-15 00:23:14.038254";1;"{""choice_id"": 3, ""compared_id"": [6], ""choice_slogan"": ""Discover the kaleidoscope in your eyes!"", ""compared_slogan"": [""Shine a light on vision research!""]}";65
1466;"2018-02-15 00:23:21.996607";1;"{""choice_id"": 2, ""compared_id"": [1], ""choice_slogan"": ""What countries see more colorfully?"", ""compared_slogan"": [""Are you a super color perceiver?""]}";65
1467;"2018-02-15 00:23:25.455494";1;"{""choice_id"": 1, ""compared_id"": [4], ""choice_slogan"": ""Are you a super color perceiver?"", ""compared_slogan"": [""Help us discover how people see color differently!""]}";65
1468;"2018-02-15 00:23:32.528192";1;"{""choice_id"": 1, ""compared_id"": [3], ""choice_slogan"": ""Are you a super color perceiver?"", ""compared_slogan"": [""Discover the kaleidoscope in your eyes!""]}";65
1469;"2018-02-15 00:23:41.115868";1;"{""choice_id"": 3, ""compared_id"": [4], ""choice_slogan"": ""Discover the kaleidoscope in your eyes!"", ""compared_slogan"": [""Help us discover how people see color differently!""]}";65
1470;"2018-02-15 00:23:43.818821";1;"{""choice_id"": 2, ""compared_id"": [4], ""choice_slogan"": ""What countries see more colorfully?"", ""compared_slogan"": [""Help us discover how people see color differently!""]}";65
1471;"2018-02-15 00:23:47.717684";1;"{""choice_id"": 5, ""compared_id"": [3], ""choice_slogan"": ""Do you see colors like others?"", ""compared_slogan"": [""Discover the kaleidoscope in your eyes!""]}";65
1472;"2018-02-15 00:23:52.035394";1;"{""choice_id"": 6, ""compared_id"": [4], ""choice_slogan"": ""Shine a light on vision research!"", ""compared_slogan"": [""Help us discover how people see color differently!""]}";65
1473;"2018-02-15 00:23:54.238221";1;"{""choice_id"": 2, ""compared_id"": [3], ""choice_slogan"": ""What countries see more colorfully?"", ""compared_slogan"": [""Discover the kaleidoscope in your eyes!""]}";65
1474;"2018-02-15 00:23:59.234547";1;"{""choice_id"": 1, ""compared_id"": [5], ""choice_slogan"": ""Are you a super color perceiver?"", ""compared_slogan"": [""Do you see colors like others?""]}";65
1475;"2018-02-15 00:24:05.012405";1;"{""choice_id"": 2, ""compared_id"": [5], ""choice_slogan"": ""What countries see more colorfully?"", ""compared_slogan"": [""Do you see colors like others?""]}";65
1476;"2018-02-15 00:24:07.760753";1;"{""choice_id"": 1, ""compared_id"": [6], ""choice_slogan"": ""Are you a super color perceiver?"", ""compared_slogan"": [""Shine a light on vision research!""]}";65
1477;"2018-02-15 00:24:10.865819";1;"{""choice_id"": 5, ""compared_id"": [4], ""choice_slogan"": ""Do you see colors like others?"", ""compared_slogan"": [""Help us discover how people see color differently!""]}";65
1478;"2018-02-15 00:24:15.099035";1;"{""choice_id"": 5, ""compared_id"": [6], ""choice_slogan"": ""Do you see colors like others?"", ""compared_slogan"": [""Shine a light on vision research!""]}";65
1479;"2018-02-15 00:24:17.738897";1;"{""choice_id"": 2, ""compared_id"": [6], ""choice_slogan"": ""What countries see more colorfully?"", ""compared_slogan"": [""Shine a light on vision research!""]}";65
1480;"2018-02-15 00:24:21.324416";1;"{""study_id"": 1, ""newSlogan"": """"}";65
1481;"2018-02-15 00:24:28.329637";1;"{""choice_id"": 10, ""compared_id"": [12], ""choice_slogan"": ""How do people think differently?"", ""compared_slogan"": [""Support research on the way we think!""]}";65
1482;"2018-02-15 00:24:30.697231";1;"{""choice_id"": 11, ""compared_id"": [12], ""choice_slogan"": ""Compare your thinking style!"", ""compared_slogan"": [""Support research on the way we think!""]}";65
1483;"2018-02-15 00:24:33.501223";1;"{""choice_id"": 11, ""compared_id"": [10], ""choice_slogan"": ""Compare your thinking style!"", ""compared_slogan"": [""How do people think differently?""]}";65
1484;"2018-02-15 00:24:34.709868";1;"{""choice_id"": 4, ""compared_id"": [2], ""choice_slogan"": ""Help us discover how people see color differently!"", ""compared_slogan"": [""What countries see more colorfully?""]}";66
1485;"2018-02-15 00:24:38.866235";1;"{""choice_id"": 8, ""compared_id"": [10], ""choice_slogan"": ""Are you more like a scientist or a buddha?"", ""compared_slogan"": [""How do people think differently?""]}";65
1486;"2018-02-15 00:24:42.693187";1;"{""choice_id"": 11, ""compared_id"": [8], ""choice_slogan"": ""Compare your thinking style!"", ""compared_slogan"": [""Are you more like a scientist or a buddha?""]}";65
1487;"2018-02-15 00:24:43.589322";1;"{""choice_id"": 5, ""compared_id"": [1], ""choice_slogan"": ""Do you see colors like others?"", ""compared_slogan"": [""Are you a super color perceiver?""]}";66
1488;"2018-02-15 00:24:46.362120";1;"{""choice_id"": 9, ""compared_id"": [8], ""choice_slogan"": ""How is your brain wired?"", ""compared_slogan"": [""Are you more like a scientist or a buddha?""]}";65
1489;"2018-02-15 00:24:46.435687";1;"{""choice_id"": 1, ""compared_id"": [3], ""choice_slogan"": ""Are you a super color perceiver?"", ""compared_slogan"": [""Discover the kaleidoscope in your eyes!""]}";66
1490;"2018-02-15 00:24:48.958796";1;"{""choice_id"": 7, ""compared_id"": [8], ""choice_slogan"": ""Do you think like others?"", ""compared_slogan"": [""Are you more like a scientist or a buddha?""]}";65
1491;"2018-02-15 00:24:50.920944";1;"{""choice_id"": 7, ""compared_id"": [11], ""choice_slogan"": ""Do you think like others?"", ""compared_slogan"": [""Compare your thinking style!""]}";65
1492;"2018-02-15 00:24:52.213472";1;"{""choice_id"": 2, ""compared_id"": [6], ""choice_slogan"": ""What countries see more colorfully?"", ""compared_slogan"": [""Shine a light on vision research!""]}";66
1493;"2018-02-15 00:24:53.440161";1;"{""choice_id"": 7, ""compared_id"": [10], ""choice_slogan"": ""Do you think like others?"", ""compared_slogan"": [""How do people think differently?""]}";65
1494;"2018-02-15 00:24:55.728613";1;"{""choice_id"": 9, ""compared_id"": [11], ""choice_slogan"": ""How is your brain wired?"", ""compared_slogan"": [""Compare your thinking style!""]}";65
1495;"2018-02-15 00:24:55.939163";1;"{""choice_id"": 4, ""compared_id"": [3], ""choice_slogan"": ""Help us discover how people see color differently!"", ""compared_slogan"": [""Discover the kaleidoscope in your eyes!""]}";66
1496;"2018-02-15 00:24:57.777766";1;"{""choice_id"": 9, ""compared_id"": [12], ""choice_slogan"": ""How is your brain wired?"", ""compared_slogan"": [""Support research on the way we think!""]}";65
1497;"2018-02-15 00:25:03.266491";1;"{""choice_id"": 9, ""compared_id"": [10], ""choice_slogan"": ""How is your brain wired?"", ""compared_slogan"": [""How do people think differently?""]}";65
1498;"2018-02-15 00:25:04.677302";1;"{""choice_id"": 8, ""compared_id"": [12], ""choice_slogan"": ""Are you more like a scientist or a buddha?"", ""compared_slogan"": [""Support research on the way we think!""]}";65
1499;"2018-02-15 00:25:06.680328";1;"{""choice_id"": 7, ""compared_id"": [12], ""choice_slogan"": ""Do you think like others?"", ""compared_slogan"": [""Support research on the way we think!""]}";65
1500;"2018-02-15 00:25:08.807579";1;"{""choice_id"": 7, ""compared_id"": [9], ""choice_slogan"": ""Do you think like others?"", ""compared_slogan"": [""How is your brain wired?""]}";65
1501;"2018-02-15 00:25:12.826523";1;"{""study_id"": 2, ""newSlogan"": """"}";65
1502;"2018-02-15 00:25:15.803764";1;"{""choice_id"": 17, ""compared_id"": [13], ""choice_slogan"": ""How does your memory stack up to others?"", ""compared_slogan"": [""Can you predict the weather?""]}";65
1503;"2018-02-15 00:25:18.571082";1;"{""choice_id"": 13, ""compared_id"": [14], ""choice_slogan"": ""Can you predict the weather?"", ""compared_slogan"": [""Help us build a roadmap of memory!""]}";65
1504;"2018-02-15 00:25:20.496136";1;"{""choice_id"": 16, ""compared_id"": [14], ""choice_slogan"": ""Test your subconscious!"", ""compared_slogan"": [""Help us build a roadmap of memory!""]}";65
1505;"2018-02-15 00:25:28.561601";1;"{""choice_id"": 14, ""compared_id"": [18], ""choice_slogan"": ""Help us build a roadmap of memory!"", ""compared_slogan"": [""Contribute to our understanding of understanding!""]}";65
1506;"2018-02-15 00:25:30.586480";1;"{""choice_id"": 16, ""compared_id"": [17], ""choice_slogan"": ""Test your subconscious!"", ""compared_slogan"": [""How does your memory stack up to others?""]}";65
1507;"2018-02-15 00:25:30.648696";1;"{""choice_id"": 4, ""compared_id"": [5], ""choice_slogan"": ""Help us discover how people see color differently!"", ""compared_slogan"": [""Do you see colors like others?""]}";66
1508;"2018-02-15 00:25:32.505203";1;"{""choice_id"": 2, ""compared_id"": [3], ""choice_slogan"": ""What countries see more colorfully?"", ""compared_slogan"": [""Discover the kaleidoscope in your eyes!""]}";66
1509;"2018-02-15 00:25:36.356887";1;"{""choice_id"": 4, ""compared_id"": [1], ""choice_slogan"": ""Help us discover how people see color differently!"", ""compared_slogan"": [""Are you a super color perceiver?""]}";66
1510;"2018-02-15 00:25:37.398737";1;"{""choice_id"": 16, ""compared_id"": [15], ""choice_slogan"": ""Test your subconscious!"", ""compared_slogan"": [""Can you decode an alien language?""]}";65
1511;"2018-02-15 00:25:38.616678";1;"{""choice_id"": 2, ""compared_id"": [1], ""choice_slogan"": ""What countries see more colorfully?"", ""compared_slogan"": [""Are you a super color perceiver?""]}";66
1512;"2018-02-15 00:25:41.168376";1;"{""choice_id"": 15, ""compared_id"": [14], ""choice_slogan"": ""Can you decode an alien language?"", ""compared_slogan"": [""Help us build a roadmap of memory!""]}";65
1513;"2018-02-15 00:25:44.470900";1;"{""choice_id"": 17, ""compared_id"": [18], ""choice_slogan"": ""How does your memory stack up to others?"", ""compared_slogan"": [""Contribute to our understanding of understanding!""]}";65
1514;"2018-02-15 00:25:47.069567";1;"{""choice_id"": 13, ""compared_id"": [15], ""choice_slogan"": ""Can you predict the weather?"", ""compared_slogan"": [""Can you decode an alien language?""]}";65
1515;"2018-02-15 00:25:50.222711";1;"{""choice_id"": 17, ""compared_id"": [15], ""choice_slogan"": ""How does your memory stack up to others?"", ""compared_slogan"": [""Can you decode an alien language?""]}";65
1516;"2018-02-15 00:25:52.078741";1;"{""choice_id"": 16, ""compared_id"": [18], ""choice_slogan"": ""Test your subconscious!"", ""compared_slogan"": [""Contribute to our understanding of understanding!""]}";65
1517;"2018-02-15 00:25:54.217483";1;"{""choice_id"": 16, ""compared_id"": [13], ""choice_slogan"": ""Test your subconscious!"", ""compared_slogan"": [""Can you predict the weather?""]}";65
1518;"2018-02-15 00:25:57.307649";1;"{""choice_id"": 13, ""compared_id"": [18], ""choice_slogan"": ""Can you predict the weather?"", ""compared_slogan"": [""Contribute to our understanding of understanding!""]}";65
1519;"2018-02-15 00:25:59.564981";1;"{""choice_id"": 15, ""compared_id"": [18], ""choice_slogan"": ""Can you decode an alien language?"", ""compared_slogan"": [""Contribute to our understanding of understanding!""]}";65
1520;"2018-02-15 00:26:02.205546";1;"{""choice_id"": 17, ""compared_id"": [14], ""choice_slogan"": ""How does your memory stack up to others?"", ""compared_slogan"": [""Help us build a roadmap of memory!""]}";65
1521;"2018-02-15 00:26:04.705962";1;"{""study_id"": 3, ""newSlogan"": """"}";65
1522;"2018-02-15 00:26:31.948343";1;"{""cheated"": ""False"", ""comments"": """", ""difficulties"": ""False"", ""newStudyAndSlogan"": """"}";65
1523;"2018-02-15 04:04:21.320654";1;"{""choice_id"": 7, ""compared_id"": [11], ""choice_slogan"": ""Do you think like others?"", ""compared_slogan"": [""Compare your thinking style!""]}";67
1524;"2018-02-15 04:04:36.475950";1;"{""choice_id"": 11, ""compared_id"": [12], ""choice_slogan"": ""Compare your thinking style!"", ""compared_slogan"": [""Support research on the way we think!""]}";67
1525;"2018-02-15 04:04:40.481664";1;"{""choice_id"": 10, ""compared_id"": [12], ""choice_slogan"": ""How do people think differently?"", ""compared_slogan"": [""Support research on the way we think!""]}";67
1526;"2018-02-15 04:04:48.660379";1;"{""choice_id"": 10, ""compared_id"": [8], ""choice_slogan"": ""How do people think differently?"", ""compared_slogan"": [""Are you more like a scientist or a buddha?""]}";67
1527;"2018-02-15 04:04:51.770548";1;"{""choice_id"": 9, ""compared_id"": [11], ""choice_slogan"": ""How is your brain wired?"", ""compared_slogan"": [""Compare your thinking style!""]}";67
1528;"2018-02-15 04:04:54.315045";1;"{""choice_id"": 11, ""compared_id"": [8], ""choice_slogan"": ""Compare your thinking style!"", ""compared_slogan"": [""Are you more like a scientist or a buddha?""]}";67
1529;"2018-02-15 04:04:58.117478";1;"{""choice_id"": 10, ""compared_id"": [11], ""choice_slogan"": ""How do people think differently?"", ""compared_slogan"": [""Compare your thinking style!""]}";67
1530;"2018-02-15 04:05:02.437075";1;"{""choice_id"": 9, ""compared_id"": [7], ""choice_slogan"": ""How is your brain wired?"", ""compared_slogan"": [""Do you think like others?""]}";67
1531;"2018-02-15 04:05:05.418957";1;"{""choice_id"": 7, ""compared_id"": [12], ""choice_slogan"": ""Do you think like others?"", ""compared_slogan"": [""Support research on the way we think!""]}";67
1532;"2018-02-15 04:05:07.678091";1;"{""choice_id"": 10, ""compared_id"": [7], ""choice_slogan"": ""How do people think differently?"", ""compared_slogan"": [""Do you think like others?""]}";67
1533;"2018-02-15 04:05:12.488627";1;"{""choice_id"": 12, ""compared_id"": [8], ""choice_slogan"": ""Support research on the way we think!"", ""compared_slogan"": [""Are you more like a scientist or a buddha?""]}";67
1534;"2018-02-15 04:05:13.372483";1;"{""choice_id"": 12, ""compared_id"": [8], ""choice_slogan"": ""Support research on the way we think!"", ""compared_slogan"": [""Are you more like a scientist or a buddha?""]}";67
1535;"2018-02-15 04:05:15.966250";1;"{""choice_id"": 9, ""compared_id"": [8], ""choice_slogan"": ""How is your brain wired?"", ""compared_slogan"": [""Are you more like a scientist or a buddha?""]}";67
1536;"2018-02-15 04:05:19.450679";1;"{""choice_id"": 7, ""compared_id"": [8], ""choice_slogan"": ""Do you think like others?"", ""compared_slogan"": [""Are you more like a scientist or a buddha?""]}";67
1537;"2018-02-15 04:05:21.221846";1;"{""choice_id"": 9, ""compared_id"": [12], ""choice_slogan"": ""How is your brain wired?"", ""compared_slogan"": [""Support research on the way we think!""]}";67
1538;"2018-02-15 04:05:26.602974";1;"{""choice_id"": 9, ""compared_id"": [10], ""choice_slogan"": ""How is your brain wired?"", ""compared_slogan"": [""How do people think differently?""]}";67
1539;"2018-02-15 04:05:30.103219";1;"{""study_id"": 2, ""newSlogan"": """"}";67
1540;"2018-02-15 04:05:51.694767";1;"{""choice_id"": 15, ""compared_id"": [17], ""choice_slogan"": ""Can you decode an alien language?"", ""compared_slogan"": [""How does your memory stack up to others?""]}";67
1541;"2018-02-15 04:05:54.501369";1;"{""choice_id"": 13, ""compared_id"": [16], ""choice_slogan"": ""Can you predict the weather?"", ""compared_slogan"": [""Test your subconscious!""]}";67
1542;"2018-02-15 04:05:56.618095";1;"{""choice_id"": 15, ""compared_id"": [13], ""choice_slogan"": ""Can you decode an alien language?"", ""compared_slogan"": [""Can you predict the weather?""]}";67
1543;"2018-02-15 04:06:00.194697";1;"{""choice_id"": 18, ""compared_id"": [16], ""choice_slogan"": ""Contribute to our understanding of understanding!"", ""compared_slogan"": [""Test your subconscious!""]}";67
1544;"2018-02-15 04:06:02.432396";1;"{""choice_id"": 18, ""compared_id"": [17], ""choice_slogan"": ""Contribute to our understanding of understanding!"", ""compared_slogan"": [""How does your memory stack up to others?""]}";67
1545;"2018-02-15 04:06:05.934505";1;"{""choice_id"": 14, ""compared_id"": [13], ""choice_slogan"": ""Help us build a roadmap of memory!"", ""compared_slogan"": [""Can you predict the weather?""]}";67
1546;"2018-02-15 04:06:08.391151";1;"{""choice_id"": 14, ""compared_id"": [17], ""choice_slogan"": ""Help us build a roadmap of memory!"", ""compared_slogan"": [""How does your memory stack up to others?""]}";67
1547;"2018-02-15 04:06:10.278006";1;"{""choice_id"": 15, ""compared_id"": [14], ""choice_slogan"": ""Can you decode an alien language?"", ""compared_slogan"": [""Help us build a roadmap of memory!""]}";67
1548;"2018-02-15 04:06:12.290211";1;"{""choice_id"": 15, ""compared_id"": [16], ""choice_slogan"": ""Can you decode an alien language?"", ""compared_slogan"": [""Test your subconscious!""]}";67
1549;"2018-02-15 04:06:14.995451";1;"{""choice_id"": 18, ""compared_id"": [13], ""choice_slogan"": ""Contribute to our understanding of understanding!"", ""compared_slogan"": [""Can you predict the weather?""]}";67
1550;"2018-02-15 04:06:18.546561";1;"{""choice_id"": 14, ""compared_id"": [18], ""choice_slogan"": ""Help us build a roadmap of memory!"", ""compared_slogan"": [""Contribute to our understanding of understanding!""]}";67
1551;"2018-02-15 04:06:21.145699";1;"{""choice_id"": 14, ""compared_id"": [16], ""choice_slogan"": ""Help us build a roadmap of memory!"", ""compared_slogan"": [""Test your subconscious!""]}";67
1552;"2018-02-15 04:06:24.001060";1;"{""choice_id"": 15, ""compared_id"": [18], ""choice_slogan"": ""Can you decode an alien language?"", ""compared_slogan"": [""Contribute to our understanding of understanding!""]}";67
1553;"2018-02-15 04:06:27.306512";1;"{""choice_id"": 17, ""compared_id"": [16], ""choice_slogan"": ""How does your memory stack up to others?"", ""compared_slogan"": [""Test your subconscious!""]}";67
1554;"2018-02-15 04:06:30.418092";1;"{""choice_id"": 13, ""compared_id"": [17], ""choice_slogan"": ""Can you predict the weather?"", ""compared_slogan"": [""How does your memory stack up to others?""]}";67
1555;"2018-02-15 04:06:32.430862";1;"{""study_id"": 3, ""newSlogan"": """"}";67
1556;"2018-02-15 04:06:41.846790";1;"{""choice_id"": 2, ""compared_id"": [6], ""choice_slogan"": ""What countries see more colorfully?"", ""compared_slogan"": [""Shine a light on vision research!""]}";67
1557;"2018-02-15 04:06:45.048537";1;"{""choice_id"": 1, ""compared_id"": [6], ""choice_slogan"": ""Are you a super color perceiver?"", ""compared_slogan"": [""Shine a light on vision research!""]}";67
1558;"2018-02-15 04:06:48.270484";1;"{""choice_id"": 4, ""compared_id"": [1], ""choice_slogan"": ""Help us discover how people see color differently!"", ""compared_slogan"": [""Are you a super color perceiver?""]}";67
1559;"2018-02-15 04:06:50.753646";1;"{""choice_id"": 4, ""compared_id"": [6], ""choice_slogan"": ""Help us discover how people see color differently!"", ""compared_slogan"": [""Shine a light on vision research!""]}";67
1560;"2018-02-15 04:06:54.471387";1;"{""choice_id"": 3, ""compared_id"": [1], ""choice_slogan"": ""Discover the kaleidoscope in your eyes!"", ""compared_slogan"": [""Are you a super color perceiver?""]}";67
1561;"2018-02-15 04:06:57.809153";1;"{""choice_id"": 4, ""compared_id"": [3], ""choice_slogan"": ""Help us discover how people see color differently!"", ""compared_slogan"": [""Discover the kaleidoscope in your eyes!""]}";67
1562;"2018-02-15 04:07:00.901958";1;"{""choice_id"": 3, ""compared_id"": [5], ""choice_slogan"": ""Discover the kaleidoscope in your eyes!"", ""compared_slogan"": [""Do you see colors like others?""]}";67
1563;"2018-02-15 04:07:08.776484";1;"{""choice_id"": 2, ""compared_id"": [5], ""choice_slogan"": ""What countries see more colorfully?"", ""compared_slogan"": [""Do you see colors like others?""]}";67
1564;"2018-02-15 04:07:12.063028";1;"{""choice_id"": 4, ""compared_id"": [5], ""choice_slogan"": ""Help us discover how people see color differently!"", ""compared_slogan"": [""Do you see colors like others?""]}";67
1565;"2018-02-15 04:07:14.441768";1;"{""choice_id"": 5, ""compared_id"": [6], ""choice_slogan"": ""Do you see colors like others?"", ""compared_slogan"": [""Shine a light on vision research!""]}";67
1566;"2018-02-15 04:07:17.758943";1;"{""choice_id"": 2, ""compared_id"": [4], ""choice_slogan"": ""What countries see more colorfully?"", ""compared_slogan"": [""Help us discover how people see color differently!""]}";67
1567;"2018-02-15 04:07:20.213422";1;"{""choice_id"": 1, ""compared_id"": [5], ""choice_slogan"": ""Are you a super color perceiver?"", ""compared_slogan"": [""Do you see colors like others?""]}";67
1568;"2018-02-15 04:07:22.332869";1;"{""choice_id"": 2, ""compared_id"": [1], ""choice_slogan"": ""What countries see more colorfully?"", ""compared_slogan"": [""Are you a super color perceiver?""]}";67
1569;"2018-02-15 04:07:24.902099";1;"{""choice_id"": 2, ""compared_id"": [3], ""choice_slogan"": ""What countries see more colorfully?"", ""compared_slogan"": [""Discover the kaleidoscope in your eyes!""]}";67
1570;"2018-02-15 04:07:27.006939";1;"{""choice_id"": 3, ""compared_id"": [6], ""choice_slogan"": ""Discover the kaleidoscope in your eyes!"", ""compared_slogan"": [""Shine a light on vision research!""]}";67
1571;"2018-02-15 04:07:28.852808";1;"{""study_id"": 1, ""newSlogan"": """"}";67
1572;"2018-02-15 04:07:56.248427";1;"{""cheated"": ""False"", ""comments"": """", ""difficulties"": ""False"", ""newStudyAndSlogan"": """"}";67
1573;"2018-02-15 23:35:56.551528";1;"{""choice_id"": 14, ""compared_id"": [17], ""choice_slogan"": ""Help us build a roadmap of memory!"", ""compared_slogan"": [""How does your memory stack up to others?""]}";68
1574;"2018-02-15 23:36:24.139121";1;"{""choice_id"": 14, ""compared_id"": [15], ""choice_slogan"": ""Help us build a roadmap of memory!"", ""compared_slogan"": [""Can you decode an alien language?""]}";68
1575;"2018-02-15 23:37:04.632418";1;"{""choice_id"": 8, ""compared_id"": [12], ""choice_slogan"": ""Are you more like a scientist or a buddha?"", ""compared_slogan"": [""Support research on the way we think!""]}";69
1576;"2018-02-15 23:37:30.796545";1;"{""choice_id"": 8, ""compared_id"": [10], ""choice_slogan"": ""Are you more like a scientist or a buddha?"", ""compared_slogan"": [""How do people think differently?""]}";69
1577;"2018-02-15 23:37:38.824543";1;"{""choice_id"": 11, ""compared_id"": [9], ""choice_slogan"": ""Compare your thinking style!"", ""compared_slogan"": [""How is your brain wired?""]}";69
1578;"2018-02-15 23:37:46.555147";1;"{""choice_id"": 7, ""compared_id"": [11], ""choice_slogan"": ""Do you think like others?"", ""compared_slogan"": [""Compare your thinking style!""]}";69
1579;"2018-02-15 23:37:57.535880";1;"{""choice_id"": 7, ""compared_id"": [10], ""choice_slogan"": ""Do you think like others?"", ""compared_slogan"": [""How do people think differently?""]}";69
1580;"2018-02-15 23:38:37.041256";1;"{""choice_id"": 10, ""compared_id"": [11], ""choice_slogan"": ""How do people think differently?"", ""compared_slogan"": [""Compare your thinking style!""]}";69
1581;"2018-02-15 23:38:54.139286";1;"{""choice_id"": 10, ""compared_id"": [9], ""choice_slogan"": ""How do people think differently?"", ""compared_slogan"": [""How is your brain wired?""]}";69
1582;"2018-02-15 23:38:57.590914";1;"{""choice_id"": 11, ""compared_id"": [12], ""choice_slogan"": ""Compare your thinking style!"", ""compared_slogan"": [""Support research on the way we think!""]}";69
1583;"2018-02-15 23:39:03.441448";1;"{""choice_id"": 7, ""compared_id"": [9], ""choice_slogan"": ""Do you think like others?"", ""compared_slogan"": [""How is your brain wired?""]}";69
1584;"2018-02-15 23:39:08.066211";1;"{""choice_id"": 8, ""compared_id"": [7], ""choice_slogan"": ""Are you more like a scientist or a buddha?"", ""compared_slogan"": [""Do you think like others?""]}";69
1585;"2018-02-15 23:39:11.650371";1;"{""choice_id"": 8, ""compared_id"": [11], ""choice_slogan"": ""Are you more like a scientist or a buddha?"", ""compared_slogan"": [""Compare your thinking style!""]}";69
1586;"2018-02-15 23:39:21.191341";1;"{""choice_id"": 9, ""compared_id"": [12], ""choice_slogan"": ""How is your brain wired?"", ""compared_slogan"": [""Support research on the way we think!""]}";69
1587;"2018-02-15 23:39:50.763148";1;"{""choice_id"": 10, ""compared_id"": [12], ""choice_slogan"": ""How do people think differently?"", ""compared_slogan"": [""Support research on the way we think!""]}";69
1588;"2018-02-15 23:39:57.464233";1;"{""choice_id"": 8, ""compared_id"": [9], ""choice_slogan"": ""Are you more like a scientist or a buddha?"", ""compared_slogan"": [""How is your brain wired?""]}";69
1589;"2018-02-15 23:40:02.861327";1;"{""choice_id"": 7, ""compared_id"": [12], ""choice_slogan"": ""Do you think like others?"", ""compared_slogan"": [""Support research on the way we think!""]}";69
1590;"2018-02-15 23:40:27.825478";1;"{""study_id"": 2, ""newSlogan"": ""Is my brain like yours?""}";69
1591;"2018-02-15 23:40:50.376493";1;"{""choice_id"": 2, ""compared_id"": [3], ""choice_slogan"": ""What countries see more colorfully?"", ""compared_slogan"": [""Discover the kaleidoscope in your eyes!""]}";69
1592;"2018-02-15 23:40:54.350190";1;"{""choice_id"": 5, ""compared_id"": [3], ""choice_slogan"": ""Do you see colors like others?"", ""compared_slogan"": [""Discover the kaleidoscope in your eyes!""]}";69
1593;"2018-02-15 23:41:10.223254";1;"{""choice_id"": 4, ""compared_id"": [2], ""choice_slogan"": ""Help us discover how people see color differently!"", ""compared_slogan"": [""What countries see more colorfully?""]}";69
1594;"2018-02-15 23:41:21.735721";1;"{""choice_id"": 3, ""compared_id"": [6], ""choice_slogan"": ""Discover the kaleidoscope in your eyes!"", ""compared_slogan"": [""Shine a light on vision research!""]}";69
1595;"2018-02-15 23:41:26.103297";1;"{""choice_id"": 1, ""compared_id"": [4], ""choice_slogan"": ""Are you a super color perceiver?"", ""compared_slogan"": [""Help us discover how people see color differently!""]}";69
1596;"2018-02-15 23:41:32.133142";1;"{""choice_id"": 1, ""compared_id"": [3], ""choice_slogan"": ""Are you a super color perceiver?"", ""compared_slogan"": [""Discover the kaleidoscope in your eyes!""]}";69
1597;"2018-02-15 23:41:36.171290";1;"{""choice_id"": 5, ""compared_id"": [1], ""choice_slogan"": ""Do you see colors like others?"", ""compared_slogan"": [""Are you a super color perceiver?""]}";69
